"Date","RV","SPX","R","VIX","RX","TDate","Forward","VixOne","FP","Limit","CLimit","Put","Call","LImp","RImp","LReturn","RReturn","AR","AR2","AR3","RV20","RV10","RV5","Y","M","CX","Win","Profit","CWin","CProfit","pLow","pHigh","breakLow","breakHigh","LowAcc","HighAcc","LeftGo","RightGo","TX"
2023-02-21,0.00668947315811685,3997.34,-0.0202447844141229,0.2287,-0.00157478573277151,2023-02-22,4001.1,0.228169266849711,0.0940183405006276,3965,4035,1.05,1.1,0.21,0.22,-0.00906346822751026,0.00843697840759056,0.0202447844141229,0.00277128520590608,0.0138846441726415,0.0104954502125167,0.0107504455096684,0.00976252059125935,"2023","02",3991.05,TRUE,1.05,TRUE,1.1,4040,4115,1,0,0.4,0,-0.995533108711243,-0.999672472476959,2.15
2023-02-17,0.00747123758187924,4079.09,-0.00277128520590608,0.2002,-0.0202447844141239,2023-02-21,4077.9797979798,0.112051083277457,-0.0272206087370361,4040,4115,1,1,0.2,0.2,-0.00935702626301001,0.00903711589296445,0.00277128520590608,0.0138846441726415,0.00276928565518908,0.00970427517147099,0.0089903259959657,0.00916851391818208,"2023","02",3997.34,FALSE,-4,TRUE,1,4055,4125,0,0,0.2,0.2,0.991460859775543,0.878584861755371,3
2023-02-16,0.00773321396343436,4090.41,-0.0138846441726415,0.2017,-0.00277128520590475,2023-02-17,4088.2,0.282677012923015,-0.0540434145604017,4055,4125,1,1.1,0.2,0.22,-0.00815408781636349,0.00896124440290444,0.0138846441726415,0.00276928565518908,0.000280416081281487,0.0103939192279957,0.00943350925150911,0.00913747463670063,"2023","02",4079.09,TRUE,1,TRUE,1.1,4120,4185,1,0,0.2,0.2,0.974183797836304,-0.995848298072815,0.1
2023-02-15,0.0070985685567004,4147.6,0.00276928565518908,0.1823,-0.0138846441726423,2023-02-16,4151.28712871287,0.190221647144525,0.0888583950665476,4120,4185,0.9,0.9,0.18,0.18,-0.00756527429121646,0.00808826628878718,0.00276928565518908,0.000280416081281487,0.0113835509599287,0.00996545619338255,0.00979257796572961,0.00725334765915016,"2023","02",4090.41,FALSE,-4.1,TRUE,0.9,4100,4165,0,0,0.2,0.2,0.998691141605377,0.999999642372131,3.2
2023-02-14,0.0107590696863803,4136.13,-0.000280416081281487,0.1881,0.00276928565518937,2023-02-15,4130,0.213019574347811,-0.148316107385541,4100,4165,1.1,1,0.22,0.2,-0.00729043326267923,0.0084388686458646,0.000280416081281487,0.0113835509599287,0.00219286525887696,0.0107805982170839,0.010258888229663,0.0090590953082343,"2023","02",4147.6,TRUE,1.1,TRUE,1,4070,4205,0,0,0.4,0.2,0.819847464561462,1,-2.1
2023-02-13,0.00551060020753602,4137.29,0.0113835509599287,0.2034,-0.000280416081282251,2023-02-14,4138.78787878788,0.376860206266309,0.0361977938384022,4070,4205,1,1,0.2,0.2,-0.0167599626119594,0.0158713313584484,0.0113835509599287,0.00219286525887696,0.00886904303244584,0.0108053674012666,0.0110227757518555,0.011098717847639,"2023","02",4136.13,TRUE,1,TRUE,1,4055,4125,0,1,0.5,0.4,0.65259200334549,0.999993443489075,-2
2023-02-10,0.00869885470950679,4090.46,0.00219286525887696,0.2053,0.011383550959929,2023-02-13,4089.25742574257,0.129055679261328,-0.0294038095327243,4055,4125,1,1,0.2,0.2,-0.00841270750544664,0.00870262471382145,0.00219286525887696,0.00886904303244584,0.0111425398110043,0.0105807118720956,0.0116326978142519,0.00979953996820296,"2023","02",4137.29,TRUE,1,FALSE,-4,4045,4115,0,0,0.5,0.4,0.592785000801086,1,3
2023-02-09,0.00791655153998871,4081.5,-0.00886904303244584,0.2071,0.00219286525887648,2023-02-10,4081.96078431373,0.21678850181778,0.0112889453723123,4045,4115,0.9,1.05,0.18,0.21,-0.00909590685254163,0.00806137676603646,0.00886904303244584,0.0111425398110043,0.0127903830409206,0.0105894402129539,0.011637947714668,0.00999377953442118,"2023","02",4090.46,TRUE,0.9,TRUE,1.05,4085,4150,1,0,0.5,0.4,0.944093406200409,0.99997341632843,-1.95
2023-02-08,0.00835450190620146,4117.86,-0.0111425398110043,0.1963,-0.00886904303244595,2023-02-09,4117.25,0.204671861354594,-0.0148146169538754,4085,4150,1,1.05,0.2,0.21,-0.00786373646021458,0.00792286947042621,0.0111425398110043,0.0127903830409206,0.00615941691916966,0.0105914294939708,0.0115488602727881,0.0127175659847297,"2023","02",4081.5,FALSE,-2.5,TRUE,1.05,4125,4185,1,0,0.25,0.6,-0.921194612979889,0.482956796884537,-3.55
2023-02-07,0.0129848002833913,4164,0.0127903830409206,0.1866,-0.0111425398110029,2023-02-08,4153.95,0.190943082952457,-0.24164619624796,4125,4185,1,1,0.2,0.2,-0.00699366900359854,0.00744701515119583,0.0127903830409206,0.00615941691916966,0.0104086439893738,0.0101301006801983,0.0105905738339747,0.0116289999725531,"2023","02",4117.86,FALSE,-4,TRUE,1,NA,4155,NA,1,0,0.6,0.999462306499481,1,3
2023-02-02,0.00980871482182198,4179.76,0.0145924312176433,0.1873,-0.010408643989373,2023-02-03,4160.85,0.295513501918977,-0.453444829599912,4110,4215,0.9,1,0.18,0.2,-0.0122963518162031,0.0129302111294725,0.0145924312176433,0.0103980897352098,0.0145362853223183,0.0107222374912628,0.00963800755100374,0.0116315654398292,"2023","02",4136.48,TRUE,0.9,TRUE,1,4100,4165,0,1,0.2,0.4,-1,1,-0.1
2023-02-01,0.0123849918834677,4119.21,0.0103980897352098,0.1787,0.0145924312176422,2023-02-02,4130.78431372549,0.20514628577403,0.280589801134991,4100,4165,0.95,0.95,0.19,0.19,-0.00748032170379108,0.00824898020475274,0.0103980897352098,0.0145362853223183,0.0130535597819907,0.010470452252807,0.0102310008290402,0.0110414845055448,"2023","02",4179.76,TRUE,0.95,FALSE,-4.05,4015,4125,0,0,0.2,0.4,-0.814469873905182,1,5
2023-01-31,0.0065364115875352,4076.6,0.0145362853223183,0.194,0.0103980897352105,2023-02-01,4071.38613861386,0.309683441704586,-0.127979159735279,4015,4125,1,1.1,0.2,0.22,-0.013946168671415,0.0130825037165043,0.0145362853223183,0.0130535597819907,0.00249170279168354,0.010482137614253,0.0118262220704318,0.0107740625469393,"2023","02",4119.21,TRUE,1,TRUE,1.1,3990,4055,0,1,0.2,0.4,-0.950791358947754,1,-0.1
2023-01-30,0.00762011266999228,4017.77,-0.0130535597819907,0.1993,0.0145362853223182,2023-01-31,4025.10204081633,0.199197604113315,0.182323995961085,3990,4055,0.9,1.1,0.18,0.22,-0.00875903140301346,0.00740042526259078,0.0130535597819907,0.00249170279168354,0.0109477175699766,0.0101839844745436,0.0110275343828367,0.00861607847352993,"2023","01",4076.6,TRUE,0.9,FALSE,-3.9,4040,4100,1,0,0.2,0.2,-0.93948495388031,0.999827563762665,4.8
2023-01-27,0.00676728642319825,4070.56,0.00249170279168354,0.1851,-0.0130535597819911,2023-01-30,4068.97959183673,0.115951647166816,-0.0388328643234651,4040,4100,0.9,0.9,0.18,0.18,-0.00714756151087246,0.00759472022633104,0.00249170279168354,0.0109477175699766,0.000179256980297637,0.0100620111670892,0.0099724375580785,0.00607300120622868,"2023","01",4017.77,FALSE,-4.1,TRUE,0.9,4025,4090,0,0,0,0.4,-0.985089480876923,1,-5
2023-01-26,0.00870995398359601,4060.43,0.0109477175699766,0.1878,0.00249170279168416,2023-01-27,4056.71568627451,0.203155102004401,-0.0915177361178431,4025,4090,1,1,0.2,0.2,-0.00784879110377648,0.0081712680804073,0.0109477175699766,0.000179256980297637,0.000714219086571433,0.0106618232761221,0.00997995325671634,0.00838589814664662,"2023","01",4070.56,TRUE,1,TRUE,1,3985,4050,0,1,0,0.6,0.70963728427887,1,-2
2023-01-25,0.00779517836994032,4016.22,-0.000179256980297637,0.1904,0.010947717569977,2023-01-26,4015,0.210179419813565,-0.0303814366779687,3985,4050,1,0.95,0.2,0.19,-0.00750003515654666,0.00867953371972281,0.000179256980297637,0.000714219086571433,0.0118163629019392,0.010595760142673,0.0101707009507034,0.0106453636515784,"2023","01",4060.43,TRUE,1,FALSE,-4.05,3995,4055,0,0,0.2,0.4,0.999270617961884,0.999942421913147,3.05
2023-01-24,0.00746876456237629,4016.94,-0.000714219086571433,0.1915,-0.000179256980298732,2023-01-25,4025.5,0.194851539087226,0.2128708012095,3995,4055,0.9,0.95,0.18,0.19,-0.00760554753966025,0.00730156080947807,0.000714219086571433,0.0118163629019392,0.0187366370729425,0.0106108563472046,0.01021631400789,0.0140320759389714,"2023","01",4016.22,TRUE,0.9,TRUE,0.95,3990,4045,0,0,0.4,0.4,0.995266497135162,-0.372451841831207,0.0499999999999999
2023-01-23,0.00769220403226528,4019.81,0.0118163629019392,0.1977,-0.000714219086571265,2023-01-24,4016.5,0.185381892328268,-0.0823761200644528,3990,4045,0.95,1,0.19,0.2,-0.00661964572995809,0.00707067387872493,0.0118163629019392,0.0187366370729425,0.00766766960752108,0.0112618505216719,0.0102185894882774,0.0140915786996477,"2023","01",4016.94,TRUE,0.95,TRUE,1,3940,4000,0,1,0.4,0.4,-0.997873663902283,1,-0.05
2023-01-20,0.00649813191945346,3972.59,0.0187366370729425,0.1977,0.0118163629019398,2023-01-23,3968.4,0.114521580559037,-0.105528413682451,3940,4000,1,0.95,0.2,0.19,-0.00718226748376783,0.00793137032628035,0.0187366370729425,0.00766766960752108,0.0156850016602768,0.0114178517659073,0.0116938095911536,0.0129855812638001,"2023","01",4019.81,TRUE,1,FALSE,-4.05,3875,3930,0,1,0.4,0.2,-1,1,5.05
2023-01-19,0.00791153637299053,3898.85,-0.00766766960752108,0.2046,0.0187366370729418,2023-01-20,3901,0.203579111090527,0.0551292667026477,3875,3930,1.05,1,0.21,0.2,-0.00668726771920911,0.00740649535665034,0.00766766960752108,0.0156850016602768,0.00203252611255067,0.0107112941221795,0.0114584995628906,0.00824291718891678,"2023","01",3972.59,TRUE,1.05,FALSE,-4,3900,3960,1,0,0.4,0,0.930639982223511,1,2.95
2023-01-18,0.00761688249856182,3928.86,-0.0156850016602768,0.2034,-0.00766766960752083,2023-01-19,3929.54545454545,0.200728358068282,0.0174451305969993,3900,3960,1,0.95,0.2,0.19,-0.00754720563538297,0.00772026649540532,0.0156850016602768,0.00203252611255067,0.00398885055322573,0.0107747092667259,0.0111570578931723,0.0104821399302653,"2023","01",3898.85,FALSE,-0.150000000000091,TRUE,0.95,3960,4020,1,0,0.2,0.2,-0.974080324172974,-0.841608703136444,0.799999999999909
2023-01-17,0.00645388552277808,3990.97,-0.00203252611255067,0.1935,-0.0156850016602764,2023-01-18,3990.94059405941,0.202224948489561,-0.000736814582101836,3960,4020,1,1.1,0.2,0.22,-0.00778291571308006,0.0072549616514604,0.00203252611255067,0.00398885055322573,0.00341013158688241,0.0104513797196185,0.00950815506662651,0.00541197553854704,"2023","01",3928.86,FALSE,-4,TRUE,1.1,3965,4025,0,0,0,0.2,0.99997878074646,0.999994218349457,2.9
2023-01-13,0.00646980793694703,3999.09,0.00398885055322573,0.1835,-0.00203252611254983,2023-01-17,3995.7,0.0979548092593589,-0.0848052344882729,3965,4025,0.9,1,0.18,0.2,-0.00771292780614619,0.0073061279775693,0.00398885055322573,0.00341013158688241,0.0127675441312292,0.0120028631055195,0.00954473285286133,0.00501513068497927,"2023","01",3990.97,TRUE,0.9,TRUE,1,3955,4015,0,0,0,0.2,-0.999998509883881,1,-0.1
2023-01-12,0.0106563557480542,3983.17,0.00341013158688241,0.1883,0.00398885055322514,2023-01-13,3984.69696969697,0.207368411519388,0.0383281930150244,3955,4015,1,1.15,0.2,0.23,-0.00748066539514805,0.00757608078395978,0.00341013158688241,0.0127675441312292,0.00695402055245253,0.0120397202126306,0.0104572677586725,0.00907688954465408,"2023","01",3999.09,TRUE,1,TRUE,1.15,3880,4055,0,0,0,0.4,0.9996577501297,0.999988675117493,-2.15
2023-01-11,0.00544997115794989,3969.61,0.0127675441312292,0.2109,0.00341013158688279,2023-01-12,3970,0.449463407224653,0.0098241601366623,3880,4055,0.95,0.95,0.19,0.19,-0.022930941063917,0.0211845928682771,0.0127675441312292,0.00695402055245253,0.000767929850495008,0.0121352875715133,0.0118061729089389,0.0130510017223827,"2023","01",3983.17,TRUE,0.95,TRUE,0.95,3890,3950,0,1,0.2,0.4,-1,-0.949760138988495,1.9
2023-01-10,0.00925266182230191,3919.25,0.00695402055245253,0.2058,0.012767544131229,2023-01-11,3919.90099009901,0.182125244691782,0.0166086889084763,3890,3950,0.9,0.92,0.18,0.184,-0.0076572382252333,0.00764918305744223,0.00695402055245253,0.000767929850495008,0.0225838411760257,0.0122188269194953,0.0115506462898871,0.0125688021471407,"2023","01",3969.61,TRUE,0.9,FALSE,-4.08,3855,3925,0,0,0.2,0.2,0.645236909389496,0.999886572360992,3.18
2023-01-09,0.00730105376160415,3892.09,-0.000767929850495008,0.2197,0.00695402055245189,2023-01-10,3890.3,0.225460661743012,-0.0460012934732103,3855,3925,1,1,0.2,0.2,-0.0091152684640266,0.00888007575505229,0.000767929850495008,0.0225838411760257,0.0117139023845176,0.0121978469320041,0.0115023669139988,0.0130699965880266,"2023","01",3919.25,TRUE,1,TRUE,1,3865,3925,0,0,0.2,0.2,0.284989207983017,0.99998939037323,-2
2023-01-06,0.00980061655743748,3895.08,0.0225838411760257,0.2113,-0.000767929850494407,2023-01-09,3892.54901960784,0.121692954301217,-0.0650000269631982,3865,3925,1,0.9,0.2,0.18,-0.00710253595552876,0.00830213323945781,0.0225838411760257,0.0117139023845176,0.00751067407538386,0.0123419189936077,0.0126178066061446,0.013211879369463,"2023","01",3892.09,TRUE,1,TRUE,0.9,3755,3865,0,1,0.2,0.2,-1,1,0.1
2023-01-05,0.0089687674228633,3808.1,-0.0117139023845176,0.2246,0.0225838411760265,2023-01-06,3809.05,0.328201463289478,0.0249437126727507,3755,3865,1,1,0.2,0.2,-0.0142915289991489,0.0145818678241383,0.0117139023845176,0.00751067407538386,0.00400854439080689,0.011082082652088,0.011260770013413,0.0112608856080445,"2023","01",3895.08,TRUE,1,FALSE,-4,3820,3880,1,0,0.2,0.2,-0.997597217559814,0.973909854888916,5
2023-01-04,0.0128944610809276,3852.97,0.00751067407538386,0.2201,-0.0117139023845192,2023-01-05,3852.55102040816,0.201272496690503,-0.0108747894176051,3820,3880,1,1.1,0.2,0.22,-0.00848510896037881,0.00709962205631951,0.00751067407538386,0.00400854439080689,0.00254396803510915,0.011231081051202,0.0105297655440579,0.0113713772817872,"2023","01",3808.1,FALSE,-4,TRUE,1.1,3780,3865,0,0,0.2,0.2,1,1,2.9
2023-01-03,0.0115324317119821,3824.14,-0.00400854439080689,0.229,0.00751067407538477,2023-01-04,3821.36363636364,0.251879780333148,-0.072627360876441,3780,3865,0.95,0.95,0.19,0.19,-0.0108833221573934,0.0113543502504956,0.00400854439080689,0.00254396803510915,0.0173106189600922,0.0115588544785209,0.0106792386606273,0.0109441564421934,"2023","01",3852.97,TRUE,0.95,TRUE,0.95,3805,3885,0,0,0.2,0.2,1,0.999992668628693,-1.9
2022-12-30,0.00760697810203602,3839.5,-0.00254396803510915,0.2167,-0.00400854439080709,2023-01-03,3845.85,0.128191976109458,0.165249505748377,3805,3885,1,1,0.2,0.2,-0.0106786535322958,0.0101283389736659,0.00254396803510915,0.0173106189600922,0.012093462699049,0.011564797513532,0.0111556937423249,0.011170168878254,"2023","01",3824.14,TRUE,1,TRUE,1,3825,3880,0,0,0.2,0.2,0.0509493462741375,-0.978306949138641,0
2022-12-29,0.00581400533509447,3849.28,0.0173106189600922,0.2144,-0.00254396803510953,2022-12-30,3848.5,0.213037100942778,-0.0202655831335784,3825,3880,1,0.95,0.2,0.19,-0.00612499471373581,0.00815169164294715,0.0173106189600922,0.012093462699049,0.00405782625505502,0.0115743110657796,0.0134701010022548,0.0132015844556408,"2022","12",3839.5,TRUE,1,TRUE,0.95,3755,3820,0,1,0.4,0.2,-0.999998390674591,1,0.05
2022-12-28,0.00814513312420741,3783.22,-0.012093462699049,0.2214,0.0173106189600937,2022-12-29,3788.51485148515,0.219270498096091,0.139858366730493,3755,3820,0.95,0.95,0.19,0.19,-0.00888579731468394,0.00827634008770186,0.012093462699049,0.00405782625505502,0.005850906388984,0.01306387798435,0.0112614742166947,0.0123113707737846,"2022","12",3849.28,TRUE,0.95,FALSE,-4.05,3805,3860,1,0,0.4,0.2,1,-0.999976813793182,-5
2022-12-27,0.0075650739666628,3829.25,-0.00405782625505502,0.2165,-0.0120934626990493,2022-12-28,3832.42424242424,0.191882873153987,0.0828602862878368,3805,3860,1,1,0.2,0.2,-0.0071815731117556,0.00716961905133475,0.00405782625505502,0.005850906388984,0.014557129502375,0.0128569692008621,0.0117619935564749,0.0109505968642885,"2022","12",3783.22,FALSE,-4,TRUE,1,3815,3875,0,0,0.2,0.2,0.808689534664154,0.838438391685486,3
2022-12-23,0.010530667309033,3844.82,0.005850906388984,0.2087,-0.00405782625505613,2022-12-27,3843.7,0.109768929962315,-0.0291343459579289,3815,3875,1.05,1,0.21,0.2,-0.00749477962158288,0.00811021844730715,0.005850906388984,0.014557129502375,0.0147585944409627,0.0132190553270073,0.0131101989475433,0.0116847951758214,"2022","12",3829.25,TRUE,1.05,TRUE,1,3785,3855,0,0,0.2,0.2,-0.999998450279236,0.999964952468872,0.05
2022-12-22,0.00907596511692394,3822.39,-0.014557129502375,0.2197,0.00585090638898478,2022-12-23,3821.56862745098,0.252319397488216,-0.0214907639408348,3785,3855,1,1.1,0.2,0.22,-0.00961508689977733,0.00871003322610344,0.014557129502375,0.0147585944409627,0.00103674701141898,0.0130904293661506,0.0128610706324237,0.0118936931747554,"2022","12",3844.82,TRUE,1,TRUE,1.1,3855,3910,1,0,0.2,0.2,0.954159736633301,-0.867050468921661,0.1
2022-12-21,0.00678488391826188,3878.44,0.0147585944409627,0.2007,-0.0145571295023748,2022-12-22,3883.25,0.194381335569127,0.123942095490688,3855,3910,0.9,1.1,0.18,0.22,-0.00730142487058676,0.0068649421113948,0.0147585944409627,0.00103674701141898,0.00904827803429242,0.0129056688643881,0.0126674164096248,0.014889850538804,"2022","12",3822.39,FALSE,-4.1,TRUE,1.1,3785,3855,0,1,0.2,0.2,-0.999999046325684,0.999998688697815,-5.2
2022-12-20,0.00912576177826072,3821.62,0.00103674701141898,0.2148,0.0147585944409618,2022-12-21,3823.26732673267,0.216192563096849,0.0430961684002829,3785,3855,0.9,1.05,0.18,0.21,-0.0100594912846014,0.0082656288412792,0.00103674701141898,0.00904827803429242,0.0112002678307039,0.0128238700651683,0.0113283257478619,0.00963999540810005,"2022","12",3878.44,TRUE,0.9,FALSE,-3.95,3785,3850,0,0,0.2,0,0.999785780906677,0.999716758728027,3.05
2022-12-19,0.0072961688310131,3817.66,-0.00904827803429242,0.2242,0.00103674701141964,2022-12-20,3816.58415841584,0.220571571187426,-0.0281846262434325,3785,3850,1.05,1,0.21,0.2,-0.00830993632674484,0.00871732508353592,0.00904827803429242,0.0112002678307039,0.0252374607919634,0.0128168446160535,0.0117582284629162,0.0116347619365298,"2022","12",3821.62,TRUE,1.05,TRUE,1,3805,3890,0,0,0.2,0,0.877267360687256,-0.173271462321281,-0.05
2022-12-16,0.00912952621740521,3852.36,-0.0112002678307039,0.2262,-0.0090482780342916,2022-12-19,3846.06060606061,0.154720631598386,-0.163654226436809,3805,3890,0.95,1,0.19,0.2,-0.0107334139348655,0.0113597523818402,0.0112002678307039,0.0252374607919634,0.00607115802841207,0.0127829403996905,0.0124579864944186,0.015526153393882,"2022","12",3817.66,TRUE,0.95,TRUE,1,3850,3940,0,0,0.2,0.2,0.999998807907104,-0.99999612569809,0.05
2022-12-15,0.00932095950596015,3895.75,-0.0252374607919634,0.2283,-0.011200267830704,2022-12-16,3896.71717171717,0.296909640393656,0.0248232479091675,3850,3940,0.95,1.1,0.19,0.22,-0.0120612995229857,0.011046275487164,0.0252374607919634,0.00607115802841207,0.0072632622332609,0.0125762786697517,0.0123539902408503,0.0151864447784726,"2022","12",3852.36,TRUE,0.95,TRUE,1.1,3960,4045,1,0,0.2,0.2,-0.999569952487946,-1,2.05
2022-12-14,0.0178901756167483,3995.32,-0.00607115802841207,0.2114,-0.025237460791964,2022-12-15,4004.44444444444,0.277269393263905,0.228117926836709,3960,4045,0.95,1.05,0.19,0.21,-0.0111608301375286,0.0100766951065372,0.00607115802841207,0.0072632622332609,0.0141782628310541,0.0113547335043499,0.00999529775557073,0.00939728111291834,"2022","12",3895.75,FALSE,-4.05,TRUE,1.05,3945,4100,0,0,0,0.2,0.999978005886078,1,3
2022-12-13,0.0136601586054628,4019.65,0.0072632622332609,0.2255,-0.00607115802841311,2022-12-14,4021.8,0.426338481910458,0.0534729445866167,3945,4100,1.05,1,0.21,0.2,-0.0192806093119924,0.0192574101004321,0.0072632622332609,0.0141782628310541,0.00737668721482443,0.0114153038970109,0.0141859150443237,0.0085183487461316,"2022","12",3995.32,TRUE,1.05,TRUE,1,3880,4090,0,0,0,0.2,-1,1,0.05
2022-12-12,0.00563099461810605,3990.56,0.0141782628310541,0.25,0.0072632622332617,2022-12-13,3985.3,0.556477287780467,-0.131898021343701,3880,4090,1,0.95,0.2,0.19,-0.0267774380820831,0.0259323783374451,0.0141782628310541,0.00737668721482443,0.00749361209072497,0.0115072251569488,0.0140658909077726,0.0114517475995134,"2022","12",4019.65,TRUE,1,TRUE,0.95,3900,3965,0,1,0.2,0.2,-1,-0.99946129322052,1.95
2022-12-09,0.00820586521841022,3934.38,-0.00737668721482443,0.2286,0.014178262831054,2022-12-12,3934.84848484848,0.136667942474223,0.0119067542628911,3900,3965,0.9,1.1,0.18,0.22,-0.00889582350667652,0.00763347844453397,0.00737668721482443,0.00749361209072497,0.00186408491626366,0.0112342507680537,0.014036575935284,0.0101862347157569,"2022","12",3990.56,TRUE,0.9,FALSE,-3.9,3925,4005,0,0,0.4,0,-0.922652184963226,1,4.8
2022-12-08,0.00757585683764466,3963.51,0.00749361209072497,0.2229,-0.00737668721482345,2022-12-09,3964.25742574257,0.260523375071584,0.0188558948478214,3925,4005,1,1.1,0.2,0.22,-0.00995220402857819,0.0102250252573726,0.00749361209072497,0.00186408491626366,0.0145038499217485,0.016384420954358,0.0139306339801992,0.0104789680863771,"2022","12",3934.38,TRUE,1,TRUE,1.1,3900,3965,0,0,0.4,0,-0.99998140335083,1,-0.1
2022-12-07,0.00971742103500678,3933.92,-0.00186408491626366,0.2268,0.00749361209072411,2022-12-08,3932.9,0.218902168275976,-0.0259316980867959,3900,3965,1,1.1,0.2,0.22,-0.008400514107279,0.00812878784393158,0.00186408491626366,0.0145038499217485,0.0180562836020748,0.0171732820806933,0.0138236419196599,0.00830330739317655,"2022","12",3963.51,TRUE,1,TRUE,1.1,3910,3975,0,0,0.4,0,-0.094041995704174,0.0947950556874275,-0.1
2022-12-06,0.00785989851304478,3941.26,-0.0145038499217485,0.2217,-0.0018640849162627,2022-12-07,3943.81188118812,0.215460832097368,0.0647268995302417,3910,3975,0.9,1.1,0.18,0.22,-0.00861036413803848,0.00787700997098231,0.0145038499217485,0.0180562836020748,0.00119534590284331,0.0171803477247608,0.0146387225198884,0.0191316595677782,"2022","12",3933.92,TRUE,0.9,TRUE,1.1,3975,4030,1,0,0.4,0.2,1,-1,0.2
2022-12-05,0.00724530588477233,3998.84,-0.0180562836020748,0.2075,-0.0145038499217488,2022-12-06,4001.5,0.183103988119954,0.0664971763204585,3975,4030,1.1,1,0.22,0.2,-0.00664454271866861,0.0070970851336279,0.0180562836020748,0.00119534590284331,0.000868000270271452,0.0168222575378627,0.0138516594715839,0.0176375026303479,"2022","12",3941.26,FALSE,-3.9,TRUE,1,4040,4095,1,0,0.2,0.2,1,-1,4.9
2022-12-02,0.00830449307414444,4071.7,-0.00119534590284331,0.1904,-0.0180562836020754,2022-12-05,4067.95,0.100785548768548,-0.0921415605170797,4040,4095,0.9,1,0.18,0.2,-0.00689449508560521,0.00662753024636884,0.00119534590284331,0.000868000270271452,0.0304785875825893,0.0162192096050052,0.0121698868329962,0.0169600773925162,"2022","12",3998.84,FALSE,-4.1,TRUE,1,4030,4120,0,0,0.2,0.2,0.9945188164711,-0.998726844787598,5.1
2022-12-01,0.00868772310510782,4076.57,-0.000868000270271452,0.1984,-0.00119534590284221,2022-12-02,4074.5,0.256330832806658,-0.0507908788539482,4030,4120,1.05,0.9,0.21,0.18,-0.0109816638195458,0.0111051235832976,0.000868000270271452,0.0304785875825893,0.00159311887279401,0.0165289728493781,0.012259209297656,0.0169185843317205,"2022","12",4071.7,TRUE,1.05,TRUE,0.9,4040,4120,0,0,0.2,0.2,-0.997867405414581,0.993883907794952,0.15
2022-11-30,0.011113590557413,4080.11,0.0304785875825893,0.2058,-0.000868000270271791,2022-12-01,4081.7,0.226618440778072,0.0389619464337933,4040,4120,0.9,0.9,0.18,0.18,-0.0102688763282279,0.0093395950601485,0.0304785875825893,0.00159311887279401,0.015564652905562,0.0177693393597363,0.0127300926650656,0.0168589152596686,"2022","12",4076.57,TRUE,0.9,TRUE,0.9,3905,3995,0,1,0.2,0.2,-1,1,0
2022-11-29,0.00707052958541922,3957.63,-0.00159311887279401,0.2189,0.0304785875825893,2022-11-30,3954.4,0.26904288168377,-0.0816478243746776,3905,3995,0.9,1.1,0.18,0.22,-0.0125710997189633,0.0102146962076255,0.00159311887279401,0.015564652905562,0.000283110944129916,0.0165794398468132,0.00851646750972915,0.0107335867370135,"2022","11",4080.11,TRUE,0.9,FALSE,-3.9,3940,3995,0,0,0.2,0.2,-0.999999582767487,0.999934732913971,4.8
2022-11-28,0.00625572253675104,3963.94,-0.015564652905562,0.2221,-0.00159311887279404,2022-11-29,3968.28282828283,0.180662772495101,0.109498404438686,3940,3995,0.9,1.03,0.18,0.206,-0.00715274086169785,0.00671011504669766,0.015564652905562,0.000283110944129916,0.00589728313064342,0.016681658088385,0.00897832519336077,0.0108877762971578,"2022","11",3957.63,TRUE,0.9,TRUE,1.03,4010,4055,1,0,0.2,0.2,0.999995768070221,-1,0.13
2022-11-25,0.0028757963631068,4026.12,-0.000283110944129916,0.205,-0.015564652905563,2022-11-28,4029.10526315789,0.093309900490502,0.0741199208473432,4010,4055,1.1,0.9,0.22,0.18,-0.00475309092271213,0.00640635532618642,0.000283110944129916,0.00589728313064342,0.0134885719219575,0.0170038866359509,0.00776468022059893,0.00661073104728137,"2022","11",3963.94,FALSE,-3.9,TRUE,0.9,4010,4050,0,0,0,0.2,0.853151559829712,-0.998863697052002,4.8
2022-11-23,0.00760276999011826,4027.26,0.00589728313064342,0.2035,-0.000283110944129042,2022-11-25,4031.42857142857,0.103636881350446,0.103455339250913,4010,4050,0.85,1.1,0.17,0.22,-0.00532955605087686,0.00459608374909314,0.00589728313064342,0.0134885719219575,0.0038912128014772,0.0171087476914475,0.0181649487419614,0.00716173453184227,"2022","11",4026.12,TRUE,0.85,TRUE,1.1,3975,4035,0,0,0,0.2,-0.999999284744263,0.999999284744263,-0.25
2022-11-22,0.00497554740973107,4003.58,0.0134885719219575,0.2129,0.00589728313064271,2022-11-23,4003,0.19016813980164,-0.0144880835766053,3975,4035,1,0.9,0.2,0.18,-0.00701933190414143,0.00796222171147538,0.0134885719219575,0.0038912128014772,0.00474728833023619,0.0172282958253932,0.0202461797572944,0.00860376021192476,"2022","11",4027.26,TRUE,1,TRUE,0.9,3925,3980,0,1,0,0.2,-1,1,0.1
2022-11-21,0.00652023135082368,3949.94,-0.0038912128014772,0.2236,0.0134885719219574,2022-11-22,3953.92156862745,0.183956827931355,0.100749967080604,3925,3980,1,1,0.2,0.2,-0.00734153736067977,0.0065739307012949,0.0038912128014772,0.00474728833023619,0.00309410962373668,0.0173323720067322,0.02000835349005,0.00690096093796718,"2022","11",4003.58,TRUE,1,FALSE,-4,3925,4000,0,0,0,0,-1,0.999999165534973,5
